project_project_id,cases_case_id,cases_submitter_id,samples_sample_id,samples_submitter_id,portions_portion_id,portions_submitter_id,analytes_analyte_id,analytes_submitter_id,aliquots_aliquot_id,aliquots_aliquot_quantity,aliquots_aliquot_volume,aliquots_amount,aliquots_analyte_type,aliquots_analyte_type_id,aliquots_concentration,aliquots_no_matched_normal_low_pass_wgs,aliquots_no_matched_normal_targeted_sequencing,aliquots_no_matched_normal_wgs,aliquots_no_matched_normal_wxs,aliquots_selected_normal_low_pass_wgs,aliquots_selected_normal_targeted_sequencing,aliquots_selected_normal_wgs,aliquots_selected_normal_wxs,aliquots_source_center,aliquots_state,aliquots_submitter_id
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,0683bc5b-15f9-432b-afcb-5d57f606a89f,TCGA-DA-A1I4-10A,78a08de0-e2dd-4b29-8687-a56958d1208a,TCGA-DA-A1I4-10A-01,cc920c94-09d1-4dbe-8347-7588b179d723,TCGA-DA-A1I4-10A-01D,2dd49958-c9e4-4c0d-8a18-eb94d12c2998,1.01,6.7,,,,0.15,,,,,,,,,23,released,TCGA-DA-A1I4-10A-01D-A195-01
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,0683bc5b-15f9-432b-afcb-5d57f606a89f,TCGA-DA-A1I4-10A,78a08de0-e2dd-4b29-8687-a56958d1208a,TCGA-DA-A1I4-10A-01,cc920c94-09d1-4dbe-8347-7588b179d723,TCGA-DA-A1I4-10A-01D,88b09854-5c29-4ea4-af0e-e02b417e3aaa,2.0,50.0,,,,0.04,false,false,false,false,false,false,false,false,23,released,TCGA-DA-A1I4-10A-01D-A959-36
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,0683bc5b-15f9-432b-afcb-5d57f606a89f,TCGA-DA-A1I4-10A,78a08de0-e2dd-4b29-8687-a56958d1208a,TCGA-DA-A1I4-10A-01,cc920c94-09d1-4dbe-8347-7588b179d723,TCGA-DA-A1I4-10A-01D,d574b360-78b4-4cfb-9c89-90acbff0a4b7,2.8,40.0,,,,0.07,,,,,,,,,23,released,TCGA-DA-A1I4-10A-01D-A198-08
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,59cc09e5-b474-4301-995c-a1d998770906,TCGA-DA-A1I4-06A,32cf363b-a610-4cf6-a34f-439ed89a4be7,TCGA-DA-A1I4-06A-11,38a73596-a2c8-4676-9d0f-aa2c858360ce,TCGA-DA-A1I4-06A-11D,73528122-da52-4c9b-9ff5-ac3ea476622b,1.21,6.7,,,,0.18,,,,,,,,,23,released,TCGA-DA-A1I4-06A-11D-A194-01
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,59cc09e5-b474-4301-995c-a1d998770906,TCGA-DA-A1I4-06A,32cf363b-a610-4cf6-a34f-439ed89a4be7,TCGA-DA-A1I4-06A-11,38a73596-a2c8-4676-9d0f-aa2c858360ce,TCGA-DA-A1I4-06A-11D,7528b4f3-07d9-44a4-ab6c-9724330bddef,2.34,13.0,,,,0.18,,,,,,,,,23,released,TCGA-DA-A1I4-06A-11D-A19B-05
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,59cc09e5-b474-4301-995c-a1d998770906,TCGA-DA-A1I4-06A,32cf363b-a610-4cf6-a34f-439ed89a4be7,TCGA-DA-A1I4-06A-11,38a73596-a2c8-4676-9d0f-aa2c858360ce,TCGA-DA-A1I4-06A-11D,b8fa4fa2-b533-4d77-8522-ee29bbf2cb94,3.6,40.0,,,,0.09,,,,,,,,,23,released,TCGA-DA-A1I4-06A-11D-A196-08
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,59cc09e5-b474-4301-995c-a1d998770906,TCGA-DA-A1I4-06A,32cf363b-a610-4cf6-a34f-439ed89a4be7,TCGA-DA-A1I4-06A-11,38a73596-a2c8-4676-9d0f-aa2c858360ce,TCGA-DA-A1I4-06A-11D,e3466eda-cbc0-41b3-831d-4468d3765ae0,2.0,50.0,,,,0.04,false,false,false,false,false,false,false,false,23,released,TCGA-DA-A1I4-06A-11D-A959-36
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,59cc09e5-b474-4301-995c-a1d998770906,TCGA-DA-A1I4-06A,32cf363b-a610-4cf6-a34f-439ed89a4be7,TCGA-DA-A1I4-06A-11,d954708d-f18c-470e-8d8c-35067b165d59,TCGA-DA-A1I4-06A-11W,aa4560ac-a450-4bc7-a6dd-3f38b215c911,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-DA-A1I4-06A-11W-A20G-08
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,59cc09e5-b474-4301-995c-a1d998770906,TCGA-DA-A1I4-06A,32cf363b-a610-4cf6-a34f-439ed89a4be7,TCGA-DA-A1I4-06A-11,f6abdd2d-c04f-4af8-afa9-df244079b8b1,TCGA-DA-A1I4-06A-11R,2c685f5e-c907-48f1-aec9-ff4fa365823c,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-DA-A1I4-06A-11R-A18U-07
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,59cc09e5-b474-4301-995c-a1d998770906,TCGA-DA-A1I4-06A,32cf363b-a610-4cf6-a34f-439ed89a4be7,TCGA-DA-A1I4-06A-11,f6abdd2d-c04f-4af8-afa9-df244079b8b1,TCGA-DA-A1I4-06A-11R,95b76b2f-ec91-425f-8a7a-ad0ee01ee12c,3.4,20.0,,,,0.17,,,,,,,,,23,released,TCGA-DA-A1I4-06A-11R-A18X-13
TCGA-SKCM,7fb87427-9b19-4378-86d5-f4f775f97805,TCGA-DA-A1I4,0683bc5b-15f9-432b-afcb-5d57f606a89f,TCGA-DA-A1I4-10A,78a08de0-e2dd-4b29-8687-a56958d1208a,TCGA-DA-A1I4-10A-01,5e6aa95e-3230-4422-af6b-8ee1f64388ca,TCGA-DA-A1I4-10A-01W,fe1b0771-d4af-407b-91e2-744b9a424dd3,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-DA-A1I4-10A-01W-A20I-08
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,110cfd41-b8ce-4276-b442-f8ce61eecae1,TCGA-D9-A3Z4-10A,76f1449a-fd5b-4f7a-ab1d-8cbb905c5535,TCGA-D9-A3Z4-10A-01,57ebea72-3e5c-4a9d-90da-81d75a1a7dc1,TCGA-D9-A3Z4-10A-01D,52ae8f4d-ecc7-4acf-85e3-4317bdfd7eb0,1.96,14.0,,,,0.14,,,,,,,true,,23,released,TCGA-D9-A3Z4-10A-01D-A815-36
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,110cfd41-b8ce-4276-b442-f8ce61eecae1,TCGA-D9-A3Z4-10A,76f1449a-fd5b-4f7a-ab1d-8cbb905c5535,TCGA-D9-A3Z4-10A-01,57ebea72-3e5c-4a9d-90da-81d75a1a7dc1,TCGA-D9-A3Z4-10A-01D,8e174db3-a91f-4c7d-a685-49d7b019a777,0.94,6.7,,,,0.14,,,,,,,,,23,released,TCGA-D9-A3Z4-10A-01D-A238-01
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,110cfd41-b8ce-4276-b442-f8ce61eecae1,TCGA-D9-A3Z4-10A,76f1449a-fd5b-4f7a-ab1d-8cbb905c5535,TCGA-D9-A3Z4-10A-01,57ebea72-3e5c-4a9d-90da-81d75a1a7dc1,TCGA-D9-A3Z4-10A-01D,f89fb4bf-e03f-4f76-ad96-069aee98067a,2.8,40.0,,,,0.07,,,,,,,,,23,released,TCGA-D9-A3Z4-10A-01D-A23B-08
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,eb7f4f8a-97ff-41aa-8471-7f7fffe1e225,TCGA-D9-A3Z4-01A,0e44a559-3afc-45e2-a7a0-a9eeaf32bf01,TCGA-D9-A3Z4-01A-11,132dcd44-2416-473f-9ffe-9e72e0c30e8c,TCGA-D9-A3Z4-01A-11D,64926a83-af97-4ce6-8379-338ae44944b5,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-D9-A3Z4-01A-11D-A23D-05
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,eb7f4f8a-97ff-41aa-8471-7f7fffe1e225,TCGA-D9-A3Z4-01A,0e44a559-3afc-45e2-a7a0-a9eeaf32bf01,TCGA-D9-A3Z4-01A-11,132dcd44-2416-473f-9ffe-9e72e0c30e8c,TCGA-D9-A3Z4-01A-11D,768ebbb6-b7fc-495e-b08a-fccae159dc42,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-D9-A3Z4-01A-11D-A23B-08
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,eb7f4f8a-97ff-41aa-8471-7f7fffe1e225,TCGA-D9-A3Z4-01A,0e44a559-3afc-45e2-a7a0-a9eeaf32bf01,TCGA-D9-A3Z4-01A-11,132dcd44-2416-473f-9ffe-9e72e0c30e8c,TCGA-D9-A3Z4-01A-11D,bdab5039-ebe1-4475-99ce-907aecc0ed65,1.14,6.7,,,,0.17,,,,,,,,,23,released,TCGA-D9-A3Z4-01A-11D-A238-01
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,eb7f4f8a-97ff-41aa-8471-7f7fffe1e225,TCGA-D9-A3Z4-01A,0e44a559-3afc-45e2-a7a0-a9eeaf32bf01,TCGA-D9-A3Z4-01A-11,132dcd44-2416-473f-9ffe-9e72e0c30e8c,TCGA-D9-A3Z4-01A-11D,e3f66563-88db-4ad4-902c-dfe456ceb0b8,2.38,14.0,,,,0.17,,,,,,,,,23,released,TCGA-D9-A3Z4-01A-11D-A815-36
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,eb7f4f8a-97ff-41aa-8471-7f7fffe1e225,TCGA-D9-A3Z4-01A,0e44a559-3afc-45e2-a7a0-a9eeaf32bf01,TCGA-D9-A3Z4-01A-11,a28e3beb-1fd0-45c7-a709-7ffac8d4fe47,TCGA-D9-A3Z4-01A-11W,aa8dc791-b8e9-46c1-b8a6-830de885516a,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-D9-A3Z4-01A-11W-A23H-08
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,eb7f4f8a-97ff-41aa-8471-7f7fffe1e225,TCGA-D9-A3Z4-01A,0e44a559-3afc-45e2-a7a0-a9eeaf32bf01,TCGA-D9-A3Z4-01A-11,d8c024ba-149a-4b10-a4e6-9bd1d3ec6545,TCGA-D9-A3Z4-01A-11R,52629f12-1789-4810-94e6-2c443a50922c,3.0,20.0,,,,0.15,,,,,,,,,23,released,TCGA-D9-A3Z4-01A-11R-A23A-13
TCGA-SKCM,c4ed9e22-b5d7-4469-89a8-861a86791c8b,TCGA-D9-A3Z4,eb7f4f8a-97ff-41aa-8471-7f7fffe1e225,TCGA-D9-A3Z4-01A,0e44a559-3afc-45e2-a7a0-a9eeaf32bf01,TCGA-D9-A3Z4-01A-11,d8c024ba-149a-4b10-a4e6-9bd1d3ec6545,TCGA-D9-A3Z4-01A-11R,596101f8-7371-46ab-b3c6-d54355719064,1.95,13.0,,,,0.15,,,,,,,,,23,released,TCGA-D9-A3Z4-01A-11R-A239-07
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,c1ccc353-a697-4d4f-b982-6a7d5fb8549f,TCGA-ER-A2ND-06A,1b87c55d-b6eb-4d4e-8eaf-79662c48865a,TCGA-ER-A2ND-06A-11,7f70b07e-1761-4954-a70e-8f852efe58fe,TCGA-ER-A2ND-06A-11D,50f2aaad-afbc-451c-a0c9-44dbd6d36d37,2.08,13.0,,,,0.16,,,,,,,,,23,released,TCGA-ER-A2ND-06A-11D-A19B-05
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,239f69f7-e78a-4b09-bf00-e521f63a3bb4,TCGA-ER-A196-01A,c09d049c-eb25-42af-8211-96cb3442e63c,TCGA-ER-A196-01A-11,6f6a3e41-d03b-4c3f-b3d1-dc69b04f3678,TCGA-ER-A196-01A-11W,554e3534-186e-4491-a10b-08ca24960939,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-ER-A196-01A-11W-A20H-08
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,239f69f7-e78a-4b09-bf00-e521f63a3bb4,TCGA-ER-A196-01A,c09d049c-eb25-42af-8211-96cb3442e63c,TCGA-ER-A196-01A-11,ad1dd08e-13a2-43a0-8b53-7716a2676252,TCGA-ER-A196-01A-11R,7f8bad33-c92b-48f6-99b1-2165784efd8f,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-ER-A196-01A-11R-A18T-07
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,239f69f7-e78a-4b09-bf00-e521f63a3bb4,TCGA-ER-A196-01A,c09d049c-eb25-42af-8211-96cb3442e63c,TCGA-ER-A196-01A-11,ad1dd08e-13a2-43a0-8b53-7716a2676252,TCGA-ER-A196-01A-11R,fc87eb96-b4e0-42c0-b523-59907b65875d,3.4,20.0,,,,0.17,,,,,,,,,23,released,TCGA-ER-A196-01A-11R-A18W-13
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,239f69f7-e78a-4b09-bf00-e521f63a3bb4,TCGA-ER-A196-01A,c09d049c-eb25-42af-8211-96cb3442e63c,TCGA-ER-A196-01A-11,e29bc2a8-8204-4b68-8849-24410360c6c0,TCGA-ER-A196-01A-11D,058f7b91-b3b0-4c38-90f2-ef01dbed00f2,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-ER-A196-01A-11D-A19C-05
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,239f69f7-e78a-4b09-bf00-e521f63a3bb4,TCGA-ER-A196-01A,c09d049c-eb25-42af-8211-96cb3442e63c,TCGA-ER-A196-01A-11,e29bc2a8-8204-4b68-8849-24410360c6c0,TCGA-ER-A196-01A-11D,58e501cf-2038-4cac-961a-92916f2a0268,2.38,14.0,,,,0.17,,,,,,,,,23,released,TCGA-ER-A196-01A-11D-A816-36
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,239f69f7-e78a-4b09-bf00-e521f63a3bb4,TCGA-ER-A196-01A,c09d049c-eb25-42af-8211-96cb3442e63c,TCGA-ER-A196-01A-11,e29bc2a8-8204-4b68-8849-24410360c6c0,TCGA-ER-A196-01A-11D,77937f29-c94f-4251-a0ab-9d07ded92796,1.7,10.0,,,,0.17,,,,,,,,,23,released,TCGA-ER-A196-01A-11D-A18Y-02
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,239f69f7-e78a-4b09-bf00-e521f63a3bb4,TCGA-ER-A196-01A,c09d049c-eb25-42af-8211-96cb3442e63c,TCGA-ER-A196-01A-11,e29bc2a8-8204-4b68-8849-24410360c6c0,TCGA-ER-A196-01A-11D,a0b4e60a-7023-429a-89c4-2e6782a64a9b,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-ER-A196-01A-11D-A197-08
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,239f69f7-e78a-4b09-bf00-e521f63a3bb4,TCGA-ER-A196-01A,c09d049c-eb25-42af-8211-96cb3442e63c,TCGA-ER-A196-01A-11,e29bc2a8-8204-4b68-8849-24410360c6c0,TCGA-ER-A196-01A-11D,cc676eb2-77be-485d-9cb2-3ba7fc7a7ce3,1.14,6.7,,,,0.17,,,,,,,,,23,released,TCGA-ER-A196-01A-11D-A191-01
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,cc5637d5-960b-46f9-bedb-80773965d67e,TCGA-ER-A196-10A,2399e89b-df78-4249-ae39-35fc89d52486,TCGA-ER-A196-10A-01,11f7c37d-fd72-48f7-94c7-099b5f8c1e74,TCGA-ER-A196-10A-01W,17c66ae1-aef8-4138-a91e-b26d6ca4423c,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-ER-A196-10A-01W-A20J-08
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,cc5637d5-960b-46f9-bedb-80773965d67e,TCGA-ER-A196-10A,2399e89b-df78-4249-ae39-35fc89d52486,TCGA-ER-A196-10A-01,4a4696f4-d8f5-4c38-96e4-0bbf323f3a59,TCGA-ER-A196-10A-01D,42380b0d-4a82-4698-953c-6277122a00c6,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-ER-A196-10A-01D-A199-08
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,cc5637d5-960b-46f9-bedb-80773965d67e,TCGA-ER-A196-10A,2399e89b-df78-4249-ae39-35fc89d52486,TCGA-ER-A196-10A-01,4a4696f4-d8f5-4c38-96e4-0bbf323f3a59,TCGA-ER-A196-10A-01D,46412d85-4008-45c9-a031-b8bf1a8d56cc,1.7,10.0,,,,0.17,,,,,,,,,23,released,TCGA-ER-A196-10A-01D-A190-02
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,cc5637d5-960b-46f9-bedb-80773965d67e,TCGA-ER-A196-10A,2399e89b-df78-4249-ae39-35fc89d52486,TCGA-ER-A196-10A-01,4a4696f4-d8f5-4c38-96e4-0bbf323f3a59,TCGA-ER-A196-10A-01D,60977f43-9eaa-4398-a4b2-3a33a3f6a8a0,2.38,14.0,,,,0.17,,,,,,,true,,23,released,TCGA-ER-A196-10A-01D-A816-36
TCGA-SKCM,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,TCGA-ER-A196,cc5637d5-960b-46f9-bedb-80773965d67e,TCGA-ER-A196-10A,2399e89b-df78-4249-ae39-35fc89d52486,TCGA-ER-A196-10A-01,4a4696f4-d8f5-4c38-96e4-0bbf323f3a59,TCGA-ER-A196-10A-01D,e1704d5b-6d3c-4079-b580-90ce5f710ea4,1.14,6.7,,,,0.17,,,,,,,,,23,released,TCGA-ER-A196-10A-01D-A193-01
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,c1ccc353-a697-4d4f-b982-6a7d5fb8549f,TCGA-ER-A2ND-06A,1b87c55d-b6eb-4d4e-8eaf-79662c48865a,TCGA-ER-A2ND-06A-11,7f70b07e-1761-4954-a70e-8f852efe58fe,TCGA-ER-A2ND-06A-11D,5e393aa6-a124-4dd9-a295-d33881adfe22,1.07,6.7,,,,0.16,,,,,,,,,23,released,TCGA-ER-A2ND-06A-11D-A194-01
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,c1ccc353-a697-4d4f-b982-6a7d5fb8549f,TCGA-ER-A2ND-06A,1b87c55d-b6eb-4d4e-8eaf-79662c48865a,TCGA-ER-A2ND-06A-11,7f70b07e-1761-4954-a70e-8f852efe58fe,TCGA-ER-A2ND-06A-11D,844cd78e-19d6-45e2-9dba-8cd6cdb71a5d,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-ER-A2ND-06A-11D-A196-08
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,c1ccc353-a697-4d4f-b982-6a7d5fb8549f,TCGA-ER-A2ND-06A,1b87c55d-b6eb-4d4e-8eaf-79662c48865a,TCGA-ER-A2ND-06A-11,7f70b07e-1761-4954-a70e-8f852efe58fe,TCGA-ER-A2ND-06A-11D,99dddfc0-5a22-4986-be7d-cf1d6b4e7f59,1.07,13.4,,,,0.08,,,,,,,,,23,released,TCGA-ER-A2ND-06A-11D-A38R-08
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,c1ccc353-a697-4d4f-b982-6a7d5fb8549f,TCGA-ER-A2ND-06A,1b87c55d-b6eb-4d4e-8eaf-79662c48865a,TCGA-ER-A2ND-06A-11,fb973828-a323-439d-a1ab-d0aa6bec057a,TCGA-ER-A2ND-06A-11R,0b0a2e4a-d939-426b-ba2f-71ad4fcb2565,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-ER-A2ND-06A-11R-A18T-07
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,c1ccc353-a697-4d4f-b982-6a7d5fb8549f,TCGA-ER-A2ND-06A,1b87c55d-b6eb-4d4e-8eaf-79662c48865a,TCGA-ER-A2ND-06A-11,fb973828-a323-439d-a1ab-d0aa6bec057a,TCGA-ER-A2ND-06A-11R,2a0bcbc2-d9d5-44a0-855e-2a9a5bfa7336,3.4,20.0,,,,0.17,,,,,,,,,23,released,TCGA-ER-A2ND-06A-11R-A18W-13
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,e0e18e28-317f-460f-990a-40fb558e56e3,TCGA-ER-A2ND-10A,3730b9fd-7093-45c2-a5d4-62cde799e497,TCGA-ER-A2ND-10A-01,3a34dfd1-2ec3-4aeb-88d7-7fbd5bd23d3a,TCGA-ER-A2ND-10A-01W,41a7b29e-7ced-4ba3-9120-5c34ee322f97,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-ER-A2ND-10A-01W-A20L-08
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,e0e18e28-317f-460f-990a-40fb558e56e3,TCGA-ER-A2ND-10A,3730b9fd-7093-45c2-a5d4-62cde799e497,TCGA-ER-A2ND-10A-01,d68a0975-61b2-4740-b3b6-8d4833473cdd,TCGA-ER-A2ND-10A-01D,72f61e98-bd45-4fd7-af4d-ce375491624b,2.0,50.0,,,,0.04,false,false,false,false,false,false,false,false,23,released,TCGA-ER-A2ND-10A-01D-A95C-36
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,e0e18e28-317f-460f-990a-40fb558e56e3,TCGA-ER-A2ND-10A,3730b9fd-7093-45c2-a5d4-62cde799e497,TCGA-ER-A2ND-10A-01,d68a0975-61b2-4740-b3b6-8d4833473cdd,TCGA-ER-A2ND-10A-01D,b7e8b3f5-c8e2-4819-8161-16b87c14e664,1.07,6.7,,,,0.16,,,,,,,,,23,released,TCGA-ER-A2ND-10A-01D-A195-01
TCGA-SKCM,1b3f92b7-658a-4bbd-b086-20c1cd976d54,TCGA-ER-A2ND,e0e18e28-317f-460f-990a-40fb558e56e3,TCGA-ER-A2ND-10A,3730b9fd-7093-45c2-a5d4-62cde799e497,TCGA-ER-A2ND-10A-01,d68a0975-61b2-4740-b3b6-8d4833473cdd,TCGA-ER-A2ND-10A-01D,d5708200-6909-4714-8798-66f9caa736ca,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-ER-A2ND-10A-01D-A198-08
TCGA-SKCM,f0744fa2-db4a-40de-9fd2-f61863fd98d4,TCGA-D9-A1X3,0dceb511-4d42-4be9-b6da-f399f8d3c5b0,TCGA-D9-A1X3-10A,b1992ea1-821c-440f-bc19-072ba77962c2,TCGA-D9-A1X3-10A-01,2092dbd6-a52b-4888-8f5c-44ad2b10ea90,TCGA-D9-A1X3-10A-01D,2ac41d53-16d3-4125-9a1f-36e88e4567d7,3.6,40.0,,,,0.09,,,,,,,,,23,released,TCGA-D9-A1X3-10A-01D-A199-08
TCGA-SKCM,2e6f9985-6d13-4b08-8a40-5ea44e9553f0,TCGA-EB-A5FP,4f3a13bf-b878-4ebf-953e-c7dcc1e296c7,TCGA-EB-A5FP-10A,1ec52a38-b43b-4ed9-9a68-49a2ff2745c0,TCGA-EB-A5FP-10A-01,3800807c-5592-449a-bae4-07baea646bc7,TCGA-EB-A5FP-10A-01D,d123fce2-37fd-40fd-a297-7b2e5aea8c56,1.96,14.0,,,,0.14,,,,,,,true,,23,released,TCGA-EB-A5FP-10A-01D-A816-36
TCGA-SKCM,2e6f9985-6d13-4b08-8a40-5ea44e9553f0,TCGA-EB-A5FP,4f3a13bf-b878-4ebf-953e-c7dcc1e296c7,TCGA-EB-A5FP-10A,1ec52a38-b43b-4ed9-9a68-49a2ff2745c0,TCGA-EB-A5FP-10A-01,3800807c-5592-449a-bae4-07baea646bc7,TCGA-EB-A5FP-10A-01D,e1343ffc-eb4a-4c15-bf2b-de951787f0d8,2.8,40.0,,,,0.07,,,,,,,,,23,released,TCGA-EB-A5FP-10A-01D-A27N-08
TCGA-SKCM,2e6f9985-6d13-4b08-8a40-5ea44e9553f0,TCGA-EB-A5FP,4f3a13bf-b878-4ebf-953e-c7dcc1e296c7,TCGA-EB-A5FP-10A,1ec52a38-b43b-4ed9-9a68-49a2ff2745c0,TCGA-EB-A5FP-10A-01,3800807c-5592-449a-bae4-07baea646bc7,TCGA-EB-A5FP-10A-01D,f3a1f62b-fdae-490b-982f-657b2b5cadb5,0.94,6.7,,,,0.14,,,,,,,,,23,released,TCGA-EB-A5FP-10A-01D-A27M-01
TCGA-SKCM,2e6f9985-6d13-4b08-8a40-5ea44e9553f0,TCGA-EB-A5FP,4f3a13bf-b878-4ebf-953e-c7dcc1e296c7,TCGA-EB-A5FP-10A,1ec52a38-b43b-4ed9-9a68-49a2ff2745c0,TCGA-EB-A5FP-10A-01,4bb4ae87-e432-46e4-9353-2df055081694,TCGA-EB-A5FP-10A-01W,95b09271-dc42-4a9a-a158-b4e7e318b482,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A5FP-10A-01W-A299-08
TCGA-SKCM,2e6f9985-6d13-4b08-8a40-5ea44e9553f0,TCGA-EB-A5FP,6a9b002f-81d5-46d9-b0f3-825fc527f92f,TCGA-EB-A5FP-01A,0df297e9-9e16-4084-8088-936aef363c13,TCGA-EB-A5FP-01A-11,57b7361e-ea05-48c1-9562-8f8cdc12fe02,TCGA-EB-A5FP-01A-11R,69b3edce-d083-490d-ba4c-1b8e271c75f6,3.0,20.0,,,,0.15,,,,,,,,,23,released,TCGA-EB-A5FP-01A-11R-A27U-13
TCGA-SKCM,2e6f9985-6d13-4b08-8a40-5ea44e9553f0,TCGA-EB-A5FP,6a9b002f-81d5-46d9-b0f3-825fc527f92f,TCGA-EB-A5FP-01A,0df297e9-9e16-4084-8088-936aef363c13,TCGA-EB-A5FP-01A-11,57b7361e-ea05-48c1-9562-8f8cdc12fe02,TCGA-EB-A5FP-01A-11R,83b592f7-21ce-4e32-aaf4-3f9402f48284,1.95,13.0,,,,0.15,,,,,,,,,23,released,TCGA-EB-A5FP-01A-11R-A27Q-07
